-9.951494     -8.319999E-02 
-9.910604     -0.01132 
-9.869715      0.01044 
-9.828824     -0.02268 
-9.787934     -0.02332 
-9.747045     -0.0198 
-9.706155      0.0746 
-9.665265     -0.03892 
-9.624374     -0.02052 
-9.583485     -0.02204 
-9.542595     -0.04316 
-9.501705      5.340001E-02 
-9.460815      0.01164 
-9.419926      0.01444 
-9.379035      0.02764 
-9.338145     -5.323999E-02 
-9.297256      4.200002E-03 
-9.256366      4.219999E-02 
-9.215476     -0.01716 
-9.174585     -0.13228 
-9.133696     -4.259999E-02 
-9.092806      4.884001E-02 
-9.051916     -0.04412 
-9.011026     -0.10612 
-8.970136     -0.02036 
-8.929246     -0.0854 
-8.888356     -0.01132 
-8.847466     -0.04348 
-8.806577     -4.619999E-02 
-8.765686      4.759999E-03 
-8.724796     -0.0382 
-8.683907      1.788001E-02 
-8.643017     -0.03204 
-8.602127      0.01732 
-8.561237     -0.0154 
-8.520347     -0.0502 
-8.479457     -0.05572 
-8.438567      0.01548 
-8.397677      0.013 
-8.356788      0.03308 
-8.315897      2.540001E-02 
-8.275007      0.04636 
-8.234118      0.07092 
-8.193228      8.435999E-02 
-8.152338     -0.00708 
-8.111447     -0.02116 
-8.070558     -0.02372 
-8.029668      0.05684 
-7.988778      0.109 
-7.947888      0.08628 
-7.906998      0.013 
-7.866968      0.01324 
-7.826938     -0.03188 
-7.786909     -3.371999E-02 
-7.746879     -0.06524 
-7.706849     -0.08404 
-7.666819      0.0526 
-7.626789      0.11076 
-7.586759      0.12092 
-7.546729      0.02284 
-7.506699      0.0478 
-7.466669      0.02388 
-7.426639      0.02956 
-7.386609      0.03036 
-7.34658      -0.03268 
-7.30655      -0.05076 
-7.26652      -4.763999E-02 
-7.22649       0.01868 
-7.18646       0.03596 
-7.14643       0.12212 
-7.1064        0.0802 
-7.06637       0.0878 
-7.02634      -0.0042 
-6.98631       0.01156 
-6.94628      -0.0422 
-6.90625       0.07724 
-6.86622       0.065 
-6.82619       0.05436 
-6.78616       0.07484 
-6.74613       5.596001E-02 
-6.7061       -0.0162 
-6.666071     -0.0462 
-6.626041      0.01412 
-6.586011      0.01148 
-6.545981      0.04612 
-6.505951      0.0226 
-6.465921      0.04588 
-6.425891      9.640001E-03 
-6.385861      0.05516 
-6.345831      0.02708 
-6.305801      8.692002E-02 
-6.265771     -5.160002E-03 
-6.225742      0.08956 
-6.185712      0.09508 
-6.145682      7.579999E-02 
-6.105652      0.13924 
-6.065622      9.996001E-02 
-6.025592      0.03524 
-5.985562      0.04844 
-5.945532      0.10636 
-5.905502      0.06124 
-5.865382      0.0538 
-5.825262      0.09276 
-5.785142      0.01652 
-5.745022      0.03652 
-5.704902      0.07028 
-5.664782      0.02476 
-5.624662      0.087 
-5.584542      0.05628 
-5.544422      0.16644 
-5.504302      0.08532 
-5.464181      0.11724 
-5.424061      0.11244 
-5.383941      0.06532 
-5.343821      0.11796 
-5.303701      0.0694 
-5.263581      0.12636 
-5.223461      0.17228 
-5.183341      0.15204 
-5.143221      0.17532 
-5.103101      0.12788 
-5.062981      0.1458 
-5.022861      0.07332 
-4.98274       6.916001E-02 
-4.94262       0.1058 
-4.9025        0.14212 
-4.86238       0.14212 
-4.82226       0.12404 
-4.78214       0.0278 
-4.74202       0.11084 
-4.7019        0.0646 
-4.661779      0.14572 
-4.62166       0.10716 
-4.58154       0.12788 
-4.54142       6.123999E-02 
-4.501299      0.11756 
-4.461179      0.15268 
