-9.950994     -0.0374 
-9.909975      0.021 
-9.868955      6.840001E-03 
-9.827934     -0.015 
-9.786915      0.01292 
-9.745895      0.05556 
-9.704875      0.02724 
-9.663855     -0.06804 
-9.622835     -8.920001E-03 
-9.581816      0.05684 
-9.540795     -0.00604 
-9.499775     -0.04932 
-9.458755      0.03708 
-9.417736      0.03892 
-9.376716     -0.01116 
-9.335695      0.01996 
-9.294676     -0.03764 
-9.253656     -0.10236 
-9.212636     -0.06084 
-9.171616     -0.02524 
-9.130596     -0.05452 
-9.089577     -0.01332 
-9.048556     -0.02396 
-9.007536     -0.023 
-8.966516      0.0258 
-8.925497     -0.03652 
-8.884477      5.484001E-02 
-8.843456     -2.027999E-02 
-8.802437      0.02684 
-8.761417      0.01684 
-8.720397     -0.03956 
-8.679377      0.00116 
-8.638357     -0.04876 
-8.597338     -0.02212 
-8.556317      0.06172 
-8.515297      6.035999E-02 
-8.474277      0.01628 
-8.433258      0.02548 
-8.392238      0.01364 
-8.351217      0.03892 
-8.310198      6.404001E-02 
-8.269178      6.243999E-02 
-8.228158     -0.01284 
-8.187138     -0.0554 
-8.146118     -2.920001E-03 
-8.105099      0.04748 
-8.064078      0.01564 
-8.023058      0.02324 
-7.982038      0.05332 
-7.941019      8.179999E-02 
-7.899999     -6.80002E-04 
-7.860029     -0.0742 
-7.820059     -0.07892 
-7.780089      0.04364 
-7.740119     -0.0054 
-7.700149      0.02972 
-7.660179      0.02932 
-7.620209     -0.01948 
-7.580239      5.635999E-02 
-7.540269      8.116001E-02 
-7.500299     -0.00364 
-7.46033       0.01476 
-7.42036       9.079999E-03 
-7.380389      0.023 
-7.340419      2.347999E-02 
-7.300449     -6.747999E-02 
-7.260479      0.05996 
-7.22051       0.0322 
-7.18054       0.01116 
-7.14057       0.0826 
-7.1006        0.01612 
-7.06063      -0.05004 
-7.02066      -0.05172 
-6.98069      -7.080002E-03 
-6.94072       3.419999E-02 
-6.90075      -4.643999E-02 
-6.86078       0.06956 
-6.82081       0.12444 
-6.78084       0.11412 
-6.74087       0.13212 
-6.700901      7.443999E-02 
-6.660931      0.09124 
-6.620961      0.03036 
-6.580991      9.099999E-02 
-6.541021     -0.00284 
-6.501051     -0.01036 
-6.461081      0.00388 
-6.421111      0.031 
-6.381141      0.08684 
-6.341171      0.12828 
-6.301201      0.1298 
-6.261231      0.15572 
-6.221261      0.11932 
-6.181291      0.0866 
-6.141321      0.03244 
-6.101351      0.0274 
-6.061381      0.04756 
-6.021411     -3.959999E-03 
-5.981441     -7.275999E-02 
-5.941472      0.0706 
-5.901502      0.15764 
-5.861552      4.243999E-02 
-5.821601      5.971999E-02 
-5.781651      8.428001E-02 
-5.741702      0.07652 
-5.701751      0.08356 
-5.661801      0.08876 
-5.621851      0.14172 
-5.581901      0.08836 
-5.541951      2.199996E-03 
-5.502001     -0.025 
-5.462051      0.11188 
-5.422101      7.240001E-03 
-5.382151      0.041 
-5.342201      4.820001E-02 
-5.302251      0.08588 
-5.2623        0.0494 
-5.222351      0.123 
-5.182401      0.0646 
-5.14245       0.14076 
-5.1025        0.13188 
-5.06255       0.00732 
-5.0226        0.0382 
-4.98265       0.06964 
-4.9427        0.031 
-4.90275       0.12644 
-4.8628        0.20556 
-4.82285       0.1318 
-4.7829        0.04588 
-4.74295       2.519998E-03 
-4.703         0.03492 
-4.66305       0.17188 
-4.623099      8.228001E-02 
-4.583149      0.09436 
-4.5432        0.11284 
-4.503249      0.11796 
-4.463299      0.09036 
-4.423349      0.07972 
-4.383399      0.11468 
-4.343449      0.15932 
-4.303499      0.1178 
-4.263549      0.1642 
-4.223599      0.12108 
-4.183649      0.1058 
-4.143699      0.17444 
-4.103749      0.15548 
-4.063798      0.20612 
-4.023849      0.30612 
-3.983898      0.179 
-3.943949      0.13212 
-3.903998      0.10468 
-3.864218      0.087 
-3.824438      0.13636 
-3.784658      0.13412 
-3.744879      0.1514 
-3.705098      0.1478 
-3.665318      0.14676 
-3.625539      0.15764 
-3.585758      0.16116 
-3.545979      0.17028 
-3.506199      0.11692 
-3.466419      0.22044 
-3.426639      0.17564 
-3.386859      0.15036 
-3.347079      0.18036 
-3.307299      0.09108 
-3.267519      0.1234 
-3.227739      0.19812 
-3.187959      0.145 
-3.148179      0.09516 
-3.108399      0.21292 
-3.068619      0.11124 
-3.028839      0.04804 
-2.989059      0.1346 
-2.949279      0.21676 
-2.909499      0.08084 
-2.869719      8.859999E-02 
-2.829939      6.684001E-02 
-2.790159      8.988001E-02 
-2.750379      8.812001E-02 
-2.710599      0.12004 
-2.670819      0.06868 
-2.631039      0.15884 
-2.591259      0.1158 
-2.551479      0.183 
-2.511699      0.23084 
-2.471919      0.1254 
-2.432139      0.15244 
-2.392359      0.16484 
-2.352579      0.2122 
-2.312799      0.21756 
-2.273019      0.10652 
-2.233239      0.07876 
-2.193459      0.14692 
-2.153679      0.09748 
-2.113899      0.15708 
-2.074119      0.14868 
-2.034339      0.19124 
-1.994559      0.25364 
-1.954779      0.16084 
-1.914999      0.15428 
-1.874099      0.16092 
-1.833199      0.10028 
-1.792299      0.12132 
-1.751399      0.15252 
-1.710499      0.12468 
-1.669599      0.11788 
-1.628699      0.1066 
-1.587799      5.259999E-02 
-1.546899      0.09428 
-1.505999      0.11164 
-1.4651        8.932001E-02 
-1.4242        0.14844 
-1.3833        0.21956 
-1.3424        0.12668 
-1.3015        0.13124 
-1.2606        0.09684 
-1.2197        0.15244 
-1.1788        0.18332 
-1.1379        0.18692 
-1.097         0.14844 
-1.0561        0.11228 
-1.0152        0.12972 
-0.9742997     9.739999E-02 
-0.9333997     0.16292 
-0.8924997     0.16316 
-0.8515997     0.20876 
-0.8106998     0.12396 
-0.7697998     0.19036 
-0.7288998     0.18204 
-0.6879998     0.2274 
-0.6470998     0.30812 
-0.6061998     0.27092 
-0.5652998     0.34876 
-0.5243998     0.29596 
-0.4834999     0.32164 
-0.4425999     0.43284 
-0.4016999     0.5222 
-0.3607999     0.5722 
-0.3198999     0.5833201 
-0.2789999     0.5477201 
-0.2380999     0.59356 
-0.1971999     0.6350001 
-0.1562999     0.5846801 
-0.1154        0.46532 
-7.449998E-02                0.35308 
-0.0336        0.23452 
 7.299991E-03                0.13916 
 4.819998E-02               -0.05884 
 8.909997E-02               -0.10836 
 0.13         -0.18948 
 0.16969      -0.25148 
 0.20938      -0.32796 
 0.24907      -0.51436 
 0.28876      -0.59212 
 0.32845      -0.51316 
 0.36814      -0.53372 
 0.40783      -0.5741999 
 0.44752      -0.5582799 
 0.48721      -0.54852 
 0.5269       -0.48084 
 0.56659      -0.3726 
 0.60628      -0.389 
 0.64597      -0.31796 
 0.6856601    -0.24732 
 0.72535      -0.25236 
 0.76504      -0.18436 
 0.8047301    -0.13804 
 0.8444201    -0.18876 
 0.8841101    -0.21092 
 0.9238001    -0.10636 
 0.9634901    -0.13868 
 1.00318      -0.13756 
 1.04287      -0.12348 
 1.08256      -0.15132 
 1.12225      -0.16244 
 1.16194      -0.20108 
 1.20163      -0.21892 
